"ID"	"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"P.Value"	"adj.P.Val"	"GSM11625"	"GSM11757"	"GSM11758"	"GSM11759"	"GSM11760"	"GSM11761"	"GSM11762"	"GSM11763"	"GSM11764"	"GSM11765"	"GSM11766"	"GSM11767"	"GSM11768"	"GSM11769"	"GSM11770"	"GSM11771"	"GSM11772"	"GSM11773"	"GSM11774"	"GSM11775"	"GSM11776"	"GSM11777"	"GSM11778"	"GSM11779"	"GSM68108"	"GSM68109"
"5877"	"X92896_at"	"8270"	"LAGE3"	"L antigen family member 3"	4.23118469254251	8.83111970588668e-05	0.0320249863805529	20	20	20	215.03	1225.62	482.79	97.87	368.31	144.45	20	58.23	204.65	850.64	411.25	417.91	492.99	698.31	649.93	798.17	973.55	1025.68	174.4	832.22	1854.81	798.1753218	798.1753218
"5878"	"X92972_at"	"5537"	"PPP6C"	"protein phosphatase 6 catalytic subunit"	-0.852474170658766	0.362550539923258	0.709743521225521	20	20	211.94	217.46	20	20	20	20	109.9	386.01	240.42	95.89	20	95.64	233.16	20	76.5	20	20	20	20	142.69	30.64	52.41	20	20
"5879"	"X93017_at"	"6547"	"SLC8A3"	"solute carrier family 8 member A3"	0.268358130561445	0.739781182027419	0.945263991209935	20	20	110.17	20	20	55.7	51	20	20	154.7	20	83.04	73.73	219.97	122.31	20	20	20	20	20	71.09	167.08	247.92	20	20	20
"5880"	"X93036_at"	"5349"	"FXYD3"	"FXYD domain containing ion transport regulator 3"	-8.88178419700125e-16	0.999999999999999	0.999999999999999	20	20	20	20	20	20	20	20	20	565.25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5881"	"X93498_at"	"6450"	"SH3BGR"	"SH3 domain binding glutamate rich protein"	-0.276661482134432	0.806313431430476	0.975608934541582	20	270.09	22.7	110.35	388.67	20	20	179.66	20	298.9	35.34	113.04	20	20.72	20	41.83	20	1005.64	36.47	20	591.53	263.43	20	40.56	36.47334692	36.47334692
"5882"	"X93499_at"	"7879"	"RAB7A"	"RAB7A, member RAS oncogene family"	-1.36199576937011	0.098698941006025	0.447077822870103	61.68	139.22	23.54	359.46	20	198.06	29.63	159	247.03	20	73.17	20	210.1	20	80.27	20	53.78	20	34.29	20	20	81.71	25.07	24.03	34.29023333	34.29023333
"5883"	"X93510_at"	"8572"	"PDLIM4"	"PDZ and LIM domain 4"	-1.52138968398026	0.104279643115764	0.455757330485605	190.67	815.85	275.02	839.02	302.59	132.45	448	222.78	299.36	748.5	1357.93	134.47	353.52	20	20	718.12	201.51	117.4	122.88	474.23	109.28	193.91	968.72	1188.74	122.8854171	122.8854171
"5884"	"X93511_s_at"	"7013"	"TERF1"	"telomeric repeat binding factor 1"	-1.81203203948305	0.0134592759195479	0.232494072130887	125.78	167.62	121.95	173.64	20	112.65	20	159.9	106.76	20	74.16	41.25	20	103.61	87.91	20	85.04	20	144.04	20	20	170.74	101.67	39.22	144.0428578	144.0428578
"5885"	"X93512_at"	"7014"	"TERF2"	"telomeric repeat binding factor 2"	-0.295990708710648	0.0377943861011035	0.313361874936517	20	20	20	45.44	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5886"	"X93920_at"	"1848"	"DUSP6"	"dual specificity phosphatase 6"	-1.33390970434562	0.0772115326015251	0.401134070454413	141	250.04	210.26	192.31	20	134.93	20	178.76	138.17	20	141.36	156.97	232.5	189.68	157.99	88.69	132.83	20	146.29	20	87.12	242.7	155.3	56.92	146.2941937	146.2941937
"5887"	"X93921_at"	"1849"	"DUSP7"	"dual specificity phosphatase 7"	0.101281420397481	0.841608587741923	0.990398950614623	165.83	221.64	85.78	251.54	243.69	256.25	210.21	150.92	182.13	478.64	239.92	209.47	273.43	237.5	238.26	37.84	127.37	95	488.67	235.33	156.56	142.69	330.1	126.03	488.676332	488.676332
"5888"	"X93996_rna1_at"	"4303"	"FOXO4"	"forkhead box O4"	-0.107857073968294	0.913588398839739	0.999999999999999	373.33	569.7	396.97	86.01	74.54	298.34	564.48	325.19	318.21	1401.87	534.11	879.15	216.45	518.05	656.18	20	490.8	371.11	697.3	563.82	20	1025.69	1011.2	68.27	697.3001241	697.3001241
"5889"	"X94232_at"	"10982"	"MAPRE2"	"microtubule associated protein RP/EB family member 2"	0.897935810016108	0.138271543800248	0.511538112282934	162.63	229.99	176.62	268.58	428.01	309.48	126.12	214.7	222.95	161.21	118.96	20	864.58	530.8	686.76	182.11	217.32	588.6	179.39	310.46	333.13	635.42	339.15	163.93	179.3905368	179.3905368
"5890"	"X94333_at"	"10618"	"TGOLN2"	"trans-golgi network protein 2"	0.0822053447443691	0.40971986518882	0.740944929674374	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	33.4	20	20	20	20	20	20	20	20	20	20
"5891"	"X94453_at"	"5832"	"ALDH18A1"	"aldehyde dehydrogenase 18 family member A1"	-0.770152098775524	0.192462905819906	0.572675661340702	76.91	23.94	90.83	20	20	64.37	56.51	68.27	158.05	62.58	20	20	20	82.88	36.95	20	20	20	20	20	49.59	114.64	88.44	20	20	20
"5892"	"X94563_xpt2_r_at"	"1622"	"DBI"	"diazepam binding inhibitor, acyl-CoA binding protein"	-0.295137512606979	0.828453612271452	0.986259194943538	281.2	33.97	416.31	460.08	20	404.8	51.69	703.39	230.28	53.07	127.92	20	20	2772	1111.05	285.15	479.35	361.74	90.15	20	432.82	2230.67	2830.94	175.78	90.15576891	90.15576891
"5893"	"X94612_at"	"5593"	"PRKG2"	"protein kinase cGMP-dependent 2"	1.63853246842017	0.020361904483536	0.261426943560006	20	20	20	20	20	20	20	20	20	76.6	20	20	103.9	186.5	115.94	20	20.35	111.52	41.87	164.85	63.65	132.93	126.74	20	41.87143637	41.87143637
"5894"	"X94628_rna1_s_at"	"4204"	"MECP2"	"methyl-CpG binding protein 2"	0.229201388045001	0.640986634800557	0.897657246844548	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	83.56	20	20	69.93	74.39	20	144.23	20	20
"5895"	"X94703_at"	"9364"	"RAB28"	"RAB28, member RAS oncogene family"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5896"	"X94754_at"	"4141"	"MARS"	"methionyl-tRNA synthetase 1"	-0.173207492505576	0.660521796924717	0.907788635945928	507.12	622.05	483.6	593.15	160	490.21	466.61	650.39	575.7	515.69	374.82	325.73	567.5	476.61	645.99	442.58	1891.42	633.25	409.34	251.27	460.76	529.31	1031.39	450.39	409.3423253	409.3423253
"5897"	"X94910_at"	"10961"	"ERP29"	"endoplasmic reticulum protein 29"	-0.075398827187537	0.93617489846666	0.999999999999999	189.07	171.52	20	20	20	20	20	163.49	20	214.28	20	20	20	141.86	229.34	67.55	109.02	164.58	20	20	174.74	207.33	20	20	20	20
"5898"	"X95073_at"	"7257"	"TSNAX"	"translin associated factor X"	-1.20296654509879	0.0706649681304939	0.390751918156842	82.51	65.71	58.87	124.96	20	45.8	20	31.44	46.05	20	87.11	101.79	252.61	20	113.39	20	37.97	20	20	20	20	57.32	108.64	62.09	20	20
"5899"	"X95095_at"	"5156"	"PDGFRA"	"platelet derived growth factor receptor alpha"	0.171362005529657	0.575246677011846	0.858442968660233	20	20	20	20	20	20	20	20	20	53.57	59.23	20	20	20	20	20	20	20	20	58.25	20	20.73	20	20	20	20
"5900"	"X95097_rna1_s_at"	"7434"	"VIPR2"	"vasoactive intestinal peptide receptor 2"	1.15543293317427	0.152363006075942	0.530762334187889	20	20	20	226.39	125.18	40.85	108.89	20	72.22	20	20	20	304.83	20	20	112.19	43.24	142.82	114.36	134.34	123.99	20	20	69.44	114.3661575	114.3661575
"5901"	"X95152_rna1_at"	"675"	"BRCA2"	"BRCA2 DNA repair associated"	0.112111887586241	0.84138824478859	0.990398950614623	20	46.77	20	26.77	20	28.47	40.66	45.81	21.98	167.72	20	20	160.53	65.35	20	20	20	20	20	20	20	20	46.66	20	20	20
"5902"	"X95190_at"	"8309"	"ACOX2"	"acyl-CoA oxidase 2"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5903"	"X95191_at"	"6444"	"SGCD"	"sarcoglycan delta"	0.436276036189107	0.5623726354864	0.849120243034282	20	20	20	137.13	154.51	126.26	84.08	193.14	95.25	20	37.83	282.87	42.86	20	103.2	20	23.44	20	94.93	48.68	20	247.58	229.81	172.94	94.93985767	94.93985767
"5904"	"X95237_at"	"167"	"CRISP1"	"cysteine rich secretory protein 1"	0.41283111624343	0.503330179867533	0.808178402056839	20	20	20	20	20	42.08	20	20	20	219.29	20	145.18	20	141.86	20	20	20	20	20	37.04	20	20	20	20	20	20
"5905"	"X95239_at"	"7180"	"CRISP2"	"cysteine rich secretory protein 2"	0.0527756957896237	0.919705321277446	0.999999999999999	20	120.84	20	20	20	33.42	20	20	21.98	20	20	20	62.27	20	20	20	20	25.89	60.23	131.08	21.49	20	20	20	60.23176275	60.23176275
"5906"	"X95240_s_at"	"10321"	"CRISP3"	"cysteine rich secretory protein 3"	0.131868606595234	0.655508087340507	0.905963505444794	20	20	20	20	20	20	20	62.88	20	20	20	20	20	20	20	20	20	20	45.53	20	20	20	21.58	20	45.53838498	45.53838498
"5907"	"X95289_at"	"10255"	"HCG9"	"HLA complex group 9"	0.28063256232289	0.35310042966359	0.708084890492594	20	20	20	20	115.17	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5908"	"X95325_s_at"	"8531"	"YBX3"	"Y-box binding protein 3"	-1.68017840023791	0.0474572120599395	0.341894488102552	526.35	1132.16	539.95	987.51	330.74	755.13	526.57	835.45	905.43	827.6	1229.5	647.71	266.2	20	1135.26	64.3	483.16	268.32	458.16	278.5	69.1	1878.2	426.9	171.94	458.1639085	458.1639085
"5909"	"X95384_at"	"10247"	"HRSP12"	"reactive intermediate imine deaminase A homolog"	-0.0521757552888911	0.916721958503564	0.999999999999999	43.26	20	20	20	20	20	53.76	20	20	20	30.36	20	20	20	20	20	81.95	20	20	20	20	20	123.26	109.17	20	20
"5910"	"X95404_at"	"1072"	"CFL1"	"cofilin 1"	-0.27008335045746	0.297385260639617	0.67504454456428	6633.5	10990.88	7238.06	7092.75	3529.27	8426.56	8504.46	7723	6258.48	12192.83	10008.27	5469.96	6530.49	11563.04	5283.88	8467.94	6375.14	8963.7	6408.7	4653.91	7538.37	7651.87	4657.65	8781.27	6408.709018	6408.709018
"5911"	"X95406_at"	"898"	"CCNE1"	"cyclin E1"	3.32681645979214	0.0223834173145756	0.268942449733943	20	20	20	60.04	1026.75	20	24.12	20	62.8	20	20	20	3025.41	20	20	880.14	144.64	600.84	20	3294.2	1507.77	20	20	266.26	20	20
"5912"	"X95425_s_at"	"2044"	"EPHA5"	"EPH receptor A5"	0.18000068555854	0.574215607194372	0.85760091693255	20	21.16	20	20	69.79	20	20	20	20	20	20	78.21	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5913"	"X95463_s_at"	"2334"	"AFF2"	"ALF transcription elongation factor 2"	0.981574248403435	0.206029638280336	0.585719904767173	20	20	20	20	285.18	20	26.19	20	20	20	20	20	20	20	20	77.45	20	20	165.31	20	107.79	20	20	20	165.3111597	165.3111597
"5914"	"X95525_at"	"6877"	"TAF5"	"TATA-box binding protein associated factor 5"	-0.120447608806573	0.740210477326235	0.945263991209935	20	52.34	20	20	20	37.13	20	20	20	49.56	20	64.28	20	68.54	20	20	23.98	20	20	20	20	20	20	20	20	20
"5915"	"X95586_at"	"5693"	"PSMB5"	"proteasome 20S subunit beta 5"	0.118546025192593	0.684976836543592	0.918267926296809	657.74	1037.49	766.19	847.94	620.99	638.76	688.54	624.34	489.87	892.69	1149.86	623.6	1788.61	983.51	1183.68	547.83	827.87	646.27	1056.32	839.28	464.4	1002.52	1374.03	698.78	1056.328503	1056.328503
"5916"	"X95592_at"	"10438"	"C1D"	"C1D nuclear receptor corepressor"	-0.484633463234332	0.311405784322457	0.686428981673476	96.13	42.32	99.24	47.06	20	20	61.34	34.13	20	20	67.19	20	117.48	81.29	42.04	58.39	74.68	82.77	20	20	20	20	20	20	20	20
"5917"	"X95632_s_at"	"10152"	"ABI2"	"abl interactor 2"	1.21284872427935	0.0972180267835852	0.444344675608533	20	33.97	20	106.29	245.78	20	20	59.29	69.08	20	28.37	20	208.33	20	70.07	66.37	21.07	102.78	72.71	186.27	49.43	20	163.65	133.71	72.71644357	72.71644357
"5918"	"X95648_at"	"1967"	"EIF2B1"	"eukaryotic translation initiation factor 2B subunit alpha"	-0.678356336772238	0.287982683227981	0.666288916907036	158.62	80.74	75.69	86.01	20	20	115.79	72.76	64.89	85.11	20	94.29	20	95.64	85.36	80.41	181.71	154.89	65.28	20	45.29	25.61	180.37	127.7	65.28021292	65.28021292
"5919"	"X95654_at"	"6847"	"SYCP1"	"synaptonemal complex protein 1"	-0.436962155798567	0.255537606241254	0.638753910664404	20	117.5	20	20	20	20	35.84	20	20	20	20	20	70.38	20	20	20	20	20	20	20	20	37.8	20	26.37	20	20
"5920"	"X95677_at"	"10152"	"ABI2"	"abl interactor 2"	-1.69977467762222	0.0281826362204193	0.286218271515588	106.55	33.97	89.15	209.35	20	106.46	20	89.83	63.85	125.16	73.67	20	20	109.98	20	20	20	20	72.95	20	20	157.33	523.7	20	72.95522162	72.95522162
"5921"	"X95715_at"	"368"	"ABCC6"	"ATP binding cassette subfamily C member 6"	0.0840514736990263	0.825403155267418	0.984732912771916	20	20	20	46.25	48.21	20	20	32.34	28.26	20	20	20	20	20	20	20	33.79	20	54.71	20	22.15	20	64.07	43.23	54.71428427	54.71428427
"5922"	"X95735_at"	"7791"	"ZYX"	"zyxin"	-1.5963600944888	0.0389623611527407	0.316369955871467	2338.55	7477.98	3478.57	4815.86	1031.76	4748.68	5710.3	5840.08	4907.13	4916.08	3201.69	4243.63	867.75	3095.59	1460.17	3025.21	1206.01	2117.56	456.62	1176.86	876.39	3473.46	857.29	533.35	456.6289067	456.6289067
"5923"	"X95808_s_at"	"9203"	"ZMYM3"	"zinc finger MYM-type containing 3"	0.327133474853759	0.731317689957268	0.942607619115034	182.66	133.09	56.35	118.46	474.75	20	193.67	142.83	118.28	97.13	52.26	20	395.86	321.99	384.79	20	212.96	34.95	329.98	20	140.52	481.74	290.4	267.76	329.9827353	329.9827353
"5924"	"X95826_at"	"420"	"ART4"	"ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)"	-0.415047619843102	0.0579557532114914	0.364650751827746	72.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	26.89	20	20	20	20	20	20	20	20	20
"5925"	"X95876_at"	"2833"	"CXCR3"	"C-X-C motif chemokine receptor 3"	-0.231919307322106	0.860993238130225	0.998785970398489	110.55	421.56	148.86	62.48	20	224.06	174.37	247.94	119.32	388.01	184.67	188.58	1696.35	20	20	618.79	466.45	818.49	20	99.49	2130.88	20	20	264.75	20	20
"5926"	"X96381_rna1_at"	"2119"	"ETV5"	"ETS variant transcription factor 5"	1.09054490018473	0.122956879591027	0.485010110855222	111.35	260.62	126.15	95.74	153.61	90.36	128.19	124.86	128.74	193.75	127.43	121.61	782.55	245.47	154.17	354.48	100.3	240.36	1105.69	352.2	144.99	129.27	479.83	497.46	1105.695865	1105.695865
"5927"	"X96401_at"	"4335"	"MNT"	"MAX network transcriptional repressor"	-1.02615150269076	0.227981714170556	0.61075345161472	185.06	735.65	199.32	521.75	391.25	840.55	400.44	774.36	597.69	865.15	336.49	108.75	394.8	145.05	189.84	20	106.3	130.74	298.89	324.64	319.24	154.89	789.04	20	298.8904223	298.8904223
"5928"	"X96484_at"	"8214"	"DGCR6"	"DiGeorge syndrome critical region gene 6"	0.514438127266228	0.10372563720982	0.455583049678077	739.45	674.39	474.35	665.37	991.03	774.94	600.32	554.27	697.13	742.99	523.16	475.74	2307.08	854.39	1081.74	438.88	506.24	907.93	957.4	946.64	848.78	1144	1014.68	1013.12	957.4061691	957.4061691
"5929"	"X96506_s_at"	"10589"	"DRAP1"	"DR1 associated protein 1"	-0.668586961400147	0.105940810954182	0.458850773542148	593.65	863.74	815.81	921.79	767.32	1048.52	853.96	1028.59	1372.28	1251.67	534.61	445.2	336.23	690.21	508.38	383.15	711.57	250.53	515.26	567.76	348.5	943.98	200.56	768.23	515.2659732	515.2659732
"5930"	"X96584_at"	"4856"	"NOV"	"cellular communication network factor 3"	-1.64195631928533	0.0205493862585676	0.261426943560006	52.07	353.07	100.92	166.34	20	27.23	54.44	46.71	20	144.19	46.79	62.14	20	30.28	154.17	35.32	20	20	112.25	151.78	20	35.36	44.57	22.2	112.2512662	112.2512662
"5931"	"X96586_at"	"8439"	"NSMAF"	"neutral sphingomyelinase activation associated factor"	-0.426352410617556	0.485089365130844	0.793884109974407	252.36	131.98	117.74	186.63	162.19	99.03	179.2	185.05	141.31	276.87	122.95	109.29	190.34	283.73	384.79	109.53	144.46	134.56	42.95	20	156.23	239.04	213.8	240.38	42.95446538	42.95446538
"5932"	"X96698_at"	"4234"	"METTL1"	"methyltransferase 1, tRNA methylguanosine"	1.29212075371023	0.00976605285955101	0.213020149911868	105.75	93.55	75.69	339.17	196.17	175.78	244.67	260.51	130.84	174.23	141.86	158.58	960.01	553.12	235.71	253.37	284.01	255.77	154.3	369.87	677.01	187.82	439.44	292.97	154.3017861	154.3017861
"5933"	"X96719_at"	"9976"	"CLEC2B"	"C-type lectin domain family 2 member B"	-0.331719914745922	0.695907006922141	0.924527187858291	124.97	20	20	73.84	20	53.23	52.38	30.54	36.63	20	20	20	20	97.23	98.1	54.39	45.42	20	20	20	20	153.67	61.28	1063.7	20	20
"5934"	"X96752_at"	"3033"	"HADH"	"hydroxyacyl-CoA dehydrogenase"	-0.936848399368935	0.178619485289367	0.556341621799789	349.3	224.98	359.96	679.17	135.43	262.44	1410.17	825.57	984.98	128.67	205.08	340.73	35.98	95.64	559.34	399.71	341.79	246.56	141.12	321.19	139.7	417.1	158.78	234.71	141.1263545	141.1263545
"5935"	"X96753_at"	"1464"	"CSPG4"	"chondroitin sulfate proteoglycan 4"	2.46066521214049	0.0441486216869321	0.328780324168168	20	20	63.07	306.72	498.88	227.77	266.73	257.82	193.64	184.74	107.02	20	983.65	734.84	173.28	639.48	59.05	958.93	20	323.87	1383.77	343.93	20	322.68	20	20
"5936"	"X96754_at"	"3514"	"IGKC"	"immunoglobulin kappa constant"	0.676561381156746	0.188317961581127	0.567915370215204	20	20	20	20	20	20	20	20	20	20	20	20	20	132.3	20	20	20	20	20	205.82	20	20	52.23	20	20	20
"5937"	"X96783_rna1_at"	"6861"	"SYT5"	"synaptotagmin 5"	0.823676024249433	0.26212774448377	0.643365210352026	20	20	20	20	473.63	20	20	20	20	20	20	20	143.94	20	20	20	20	20	20	20	20	123.18	112.82	20	20	20
"5938"	"X96849_at"	"5175"	"PECAM1"	"platelet and endothelial cell adhesion molecule 1"	0.652614449540979	0.500352217112482	0.806135651615997	533.56	20	293.52	448.72	664.14	430.79	250.88	259.61	202.02	54.57	267.8	20	29.63	655.14	307.06	125.05	440.28	240.36	530.29	807.2	98.03	392.71	742.38	91.81	530.2919347	530.2919347
"5939"	"X96924_rna1_at"	"6576"	"SLC25A1"	"solute carrier family 25 member 1"	0.0583388495874413	0.884731591174739	0.999999999999999	653.73	849.26	643.4	1355.09	701.03	1260.2	993.87	961.22	812.27	791.56	478.86	634.85	2582.27	698.18	1735.38	388.18	788.62	981.17	651.69	655.04	1636.72	1352.55	1954.85	1099.93	651.6935168	651.6935168
"5940"	"X96969_at"	"8170"	"LOC101930602"	"solute carrier family 14 member 2"	0.517059657575933	0.290154841364022	0.668478280932581	193.07	198.81	115.22	333.49	295.43	277.29	139.91	38.62	208.3	346.46	190.15	319.3	621.13	253.44	443.4	216.85	139.19	248.94	208.62	331.93	448.03	374.42	498.63	256.41	208.6237921	208.6237921
"5941"	"X97058_at"	"5031"	"P2RY6"	"pyrimidinergic receptor P2Y6"	1.86197425500025	0.0118284658340717	0.219431436222607	20	20	20	30.02	180.26	30.94	20	145.53	20	32.04	20	68.57	184.87	20	143.97	85.58	89.03	67.99	142.32	20	181.52	98.78	123.26	74.11	142.3202447	142.3202447
"5942"	"X97064_at"	"10484"	"SEC23A"	"SEC23 homolog A, COPII coat complex component"	-1.62629993086362	0.00274099168713091	0.138366046247681	141	33.41	121.95	43.81	20	61.89	20	58.39	43.96	20	61.22	20	20	20	68.8	20	20	20	20	20	20	101.22	60.58	20	20	20
"5943"	"X97065_at"	"10483"	"SEC23B"	"SEC23 homolog B, COPII coat complex component"	-0.563315874374392	0.579503497027163	0.861090707491934	39.25	427.69	26.91	64.91	195.29	20	20	20	20	233.31	291.69	124.82	20	20	285.4	20	20	20	166.01	63.62	20	59.76	309.21	20	166.018966	166.018966
"5944"	"X97074_at"	"1175"	"AP2S1"	"adaptor related protein complex 2 subunit sigma 1"	1.19439722060347	0.0267844087871254	0.2833950356596	523.14	539.63	402.86	814.68	1620.37	633.81	841.55	583.02	446.96	625.83	798.93	119.47	2062.75	2030.78	993.83	937.05	664.69	1328.62	1245.79	1172.48	2736.31	862.26	710.34	1791.04	1245.790357	1245.790357
"5945"	"X97160_rna1_at"	"7030"	"TFE3"	"transcription factor binding to IGHM enhancer 3"	-0.834330794108757	0.0498451415066213	0.347129757925348	410.18	757.93	430.61	472.25	312.13	361.47	318.42	323.4	220.86	774.03	624.21	420.56	335.17	803.38	523.67	122.54	237.67	225.27	216.12	176.31	326.35	535.41	623.29	249.06	216.1282451	216.1282451
"5946"	"X97198_at"	"10076"	"PTPRU"	"protein tyrosine phosphatase receptor type U"	-0.498632727915111	0.49538160569976	0.801799713545013	85.72	315.75	219.51	313.21	400.35	441.93	279.82	289.26	210.39	800.57	404.69	156.43	272.9	23.91	183.47	20	124.29	131.7	580.03	352.24	161.85	115.86	322.44	287.79	580.0345189	580.0345189
"5947"	"X97230_f_at"	"3802"	"KIR2DL1"	"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1"	1.73841535115261	0.0108901942226675	0.217181848845791	20	20	20	20	158.8	20	20	20	20	51.06	20	20	213.63	125.92	77.72	42.42	20	25.26	20	184.46	108.12	50	92.62	20	20	20
"5948"	"X97249_at"	"2491"	"CENPI"	"centromere protein I"	0.23612802546872	0.504238436022595	0.808720876236239	277.19	172.63	144.66	176.89	321.66	258.72	173.68	234.46	114.09	148.69	169.24	172.51	550.39	350.68	217.87	185.66	119.02	153.46	138.91	192.03	196.07	297.58	439.44	198.31	138.9176575	138.9176575
"5949"	"X97261_at"	"4500"	"MT1L"	"metallothionein 1L (pseudogene)"	-0.0269178285851446	0.957104881849714	0.999999999999999	20	20	68.12	20	20	55.7	37.9	20	62.8	20	20	64.82	149.41	20	35.67	20	20	20	20	20	20	20	20	41.73	20	20
"5950"	"X97261_r_at"	"4500"	"MT1L"	"metallothionein 1L (pseudogene)"	0.625406874537473	0.208334574767347	0.588165591607217	20	20	20	20	32.18	20	20	20	20	20	20	20	20	20	20	20	20	20	38.34	320.81	20	20	20	20	38.34946016	38.34946016
"5951"	"X97267_rna1_s_at"	"5790"	"PTPRCAP"	"protein tyrosine phosphatase receptor type C associated protein"	-0.461885172650626	0.0476934426053487	0.342434220394456	20	20	79.89	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	25.29	20	20	20	20	20	20
"5952"	"X97301_at"	"23524"	"SRRM2"	"serine/arginine repetitive matrix 2"	0.0466905202190828	0.853815177879454	0.995803906310948	20	20	30.27	20	20	20	20	20	20	20	20	20	20.81	65.35	20	20	20	20	20	20	27.77	20	41.78	20	20	20
"5953"	"X97302_at"	"79170"	"PRR15L"	"proline rich 15 like"	-0.0504483489657517	0.909690947047811	0.999999999999999	328.47	494.52	413.79	363.52	647.42	383.75	255.01	382.69	244.93	1574.6	710.82	833.08	979.42	345.9	331.27	327.42	171.17	241.79	471.67	371.02	335.28	289.04	646.27	211.84	471.6719238	471.6719238
"5954"	"X97303_at"	"153527"	"ZMAT2"	"zinc finger matrin-type 2"	-1.397846875558	0.00413163211192318	0.152547604382414	50.47	142	53.82	20	20	20	20	65.57	20	115.15	20	50.89	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"5955"	"X97324_at"	"123"	"PLIN2"	"perilipin 2"	-0.989377484566882	0.319650958996146	0.692612497558233	229.92	20	48.78	263.71	20	24.75	62.72	20	178.99	310.91	308.12	20	176.4	111.58	508.38	20	20	20	20	20	44.47	39.02	22.28	40.39	20	20
"5956"	"X97335_at"	"8165"	"AKAP1"	"A-kinase anchoring protein 1"	0.764528117673974	0.363027696043825	0.709743521225521	125.78	20	77.37	55.17	273.02	27.23	29.63	74.56	20	20	38.82	103.93	20	49.41	212.78	145.01	223.32	454.68	30.17	30.5	290.47	184.16	20	53.58	30.17131199	30.17131199
"5957"	"X97444_f_at"	"286102"	"TMED10P1"	"transmembrane p24 trafficking protein 10 pseudogene 1"	-1.50525277803056	0.0706078425805968	0.390751918156842	203.49	267.3	153.07	313.21	180.03	230.25	172.99	159	255.4	213.28	141.86	135.54	20	89.26	282.86	68.29	101.57	36.38	20	279.8	66.79	209.77	541.11	60.26	20	20
